Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,   1,5734,5568,5907
1950,   2,5824,5663,5997
1950,   3,5703,5538,5867
1950,   4,6012,5830,6189
1950,   5,6268,6083,6447
1950,   6,6191,6014,6370
1950,   7,5979,5793,6155
1950,   8,5791,5622,5966
1950,   9,5648,5478,5824
1950,  10,5585,5416,5763
1950,  11,5690,5522,5869
1950,  12,5989,5809,6159
1951,   1,5753,5590,5915
1951,   2,5744,5575,5909
1951,   3,5915,5753,6076
1951,   4,6507,6336,6677
1951,   5,6662,6483,6841
1951,   6,6596,6415,6776
1951,   7,6391,6218,6567
1951,   8,6175,6009,6337
1951,   9,6084,5921,6249
1951,  10,5943,5777,6107
1951,  11,6117,5940,6288
1951,  12,6269,6103,6434
1952,   1,6493,6329,6656
1952,   2,6548,6381,6708
1952,   3,6750,6589,6908
1952,   4,7053,6877,7220
1952,   5,7201,7019,7378
1952,   6,6915,6745,7100
1952,   7,6662,6492,6831
1952,   8,6527,6360,6691
1952,   9,6538,6373,6696
1952,  10,6280,6120,6437
1952,  11,6083,5921,6247
1952,  12,6050,5885,6215
1953,   1,6021,5863,6183
1953,   2,6222,6063,6386
1953,   3,6227,6067,6390
1953,   4,6324,6149,6493
1953,   5,6448,6273,6621
1953,   6,6379,6198,6557
1953,   7,6381,6212,6549
1953,   8,6302,6138,6469
1953,   9,6196,6036,6355
1953,  10,5833,5676,5993
1953,  11,5784,5622,5942
1953,  12,6147,5989,6307
1954,   1,5635,5471,5799
1954,   2,5541,5379,5698
1954,   3,5974,5815,6132
1954,   4,6261,6087,6428
1954,   5,6533,6365,6703
1954,   6,6390,6220,6565
1954,   7,6100,5931,6270
1954,   8,6121,5955,6287
1954,   9,6004,5845,6164
1954,  10,6347,6176,6512
1954,  11,6363,6196,6534
1954,  12,6226,6056,6389
1955,   1,6396,6239,6558
1955,   2,6135,5975,6292
1955,   3,6520,6356,6682
1955,   4,6698,6528,6868
1955,   5,6784,6610,6951
1955,   6,6523,6349,6698
1955,   7,6261,6093,6431
1955,   8,6190,6026,6356
1955,   9,5847,5685,6011
1955,  10,5964,5792,6131
1955,  11,6044,5878,6213
1955,  12,5764,5602,5927
1956,   1,5520,5366,5670
1956,   2,5180,5025,5341
1956,   3,5251,5083,5411
1956,   4,5662,5488,5827
1956,   5,6222,6043,6398
1956,   6,6152,5973,6331
1956,   7,6038,5872,6207
1956,   8,6109,5945,6278
1956,   9,6062,5900,6220
1956,  10,5656,5496,5812
1956,  11,5722,5563,5882
1956,  12,5533,5367,5695
1957,   1,5352,5192,5509
1957,   2,5199,5036,5356
1957,   3,5342,5181,5494
1957,   4,5750,5582,5909
1957,   5,5843,5664,6011
1957,   6,5904,5725,6087
1957,   7,6017,5836,6191
1957,   8,5811,5650,5976
1957,   9,5675,5511,5833
1957,  10,5317,5164,5477
1957,  11,5565,5400,5728
1957,  12,5416,5248,5574
1958,   1,5336,5180,5497
1958,   2,5002,4840,5157
1958,   3,4969,4805,5124
1958,   4,5102,4936,5267
1958,   5,5203,5034,5376
1958,   6,5201,5026,5382
1958,   7,5258,5088,5433
1958,   8,5264,5093,5431
1958,   9,5230,5070,5397
1958,  10,5053,4889,5214
1958,  11,5195,5036,5359
1958,  12,5020,4858,5183
1959,   1,4646,4488,4807
1959,   2,4865,4704,5026
1959,   3,5154,4998,5307
1959,   4,5341,5171,5512
1959,   5,5687,5512,5861
1959,   6,5710,5536,5874
1959,   7,5509,5341,5674
1959,   8,5194,5032,5353
1959,   9,5093,4938,5256
1959,  10,5065,4899,5230
1959,  11,5207,5035,5370
1959,  12,5136,4974,5303
1960,   1,5452,5298,5614
1960,   2,5362,5205,5527
1960,   3,5182,5021,5340
1960,   4,5509,5338,5674
1960,   5,5960,5784,6135
1960,   6,5999,5819,6178
1960,   7,5899,5725,6073
1960,   8,5753,5596,5916
1960,   9,5707,5548,5865
1960,  10,5677,5520,5839
1960,  11,5620,5464,5773
1960,  12,5536,5382,5691
1961,   1,5172,5020,5327
1961,   2,5181,5026,5345
1961,   3,5442,5279,5605
1961,   4,5802,5634,5975
1961,   5,6357,6181,6535
1961,   6,6259,6082,6435
1961,   7,6055,5888,6234
1961,   8,5935,5776,6095
1961,   9,5918,5755,6080
1961,  10,5624,5468,5778
1961,  11,5490,5327,5653
1961,  12,5522,5368,5683
1962,   1,5084,4919,5247
1962,   2,4984,4830,5144
1962,   3,5224,5066,5387
1962,   4,5437,5271,5603
1962,   5,5658,5495,5834
1962,   6,5415,5244,5588
1962,   7,5392,5221,5556
1962,   8,5346,5186,5508
1962,   9,5251,5090,5410
1962,  10,5193,5031,5357
1962,  11,5022,4853,5189
1962,  12,5281,5124,5442
1963,   1,4842,4695,4997
1963,   2,4597,4447,4747
1963,   3,4842,4683,5002
1963,   4,5081,4910,5248
1963,   5,5445,5279,5615
1963,   6,5497,5332,5667
1963,   7,5197,5023,5361
1963,   8,5087,4926,5253
1963,   9,4764,4605,4924
1963,  10,4639,4480,4790
1963,  11,4796,4634,4954
1963,  12,4852,4694,5001
1964,   1,4035,3876,4192
1964,   2,4038,3882,4187
1964,   3,4733,4574,4893
1964,   4,5071,4902,5243
1964,   5,5339,5165,5508
1964,   6,5202,5034,5382
1964,   7,4977,4809,5138
1964,   8,4937,4773,5104
1964,   9,4727,4568,4885
1964,  10,4666,4510,4824
1964,  11,4554,4399,4712
1964,  12,4434,4269,4600
1965,   1,4549,4388,4710
1965,   2,4644,4483,4805
1965,   3,4955,4794,5117
1965,   4,4968,4794,5136
1965,   5,5259,5081,5433
1965,   6,5400,5232,5571
1965,   7,5187,5020,5352
1965,   8,5077,4916,5236
1965,   9,4994,4830,5155
1965,  10,5061,4895,5231
1965,  11,5140,4975,5306
1965,  12,5025,4856,5186
1966,   1,5085,4929,5242
1966,   2,5117,4956,5276
1966,   3,5283,5126,5443
1966,   4,5303,5141,5469
1966,   5,5733,5561,5906
1966,   6,5683,5508,5861
1966,   7,5553,5384,5726
1966,   8,5479,5312,5638
1966,   9,5354,5186,5511
1966,  10,5259,5093,5416
1966,  11,5165,5005,5338
1966,  12,5486,5326,5650
1967,   1,5436,5277,5595
1967,   2,5380,5223,5535
1967,   3,5243,5087,5401
1967,   4,5719,5550,5887
1967,   5,5907,5736,6080
1967,   6,5714,5540,5889
1967,   7,5725,5554,5891
1967,   8,5605,5444,5767
1967,   9,5433,5267,5593
1967,  10,5568,5394,5737
1967,  11,5755,5587,5929
1967,  12,5754,5584,5922
1968,   1,5486,5319,5647
1968,   2,6068,5911,6229
1968,   3,5812,5655,5974
1968,   4,5982,5818,6145
1968,   5,6043,5867,6214
1968,   6,6158,5976,6335
1968,   7,6144,5966,6320
1968,   8,5966,5805,6141
1968,   9,5988,5823,6150
1968,  10,5744,5583,5905
1968,  11,5733,5570,5902
1968,  12,5980,5815,6147
1969,   1,5731,5569,5893
1969,   2,5903,5743,6065
1969,   3,5929,5771,6088
1969,   4,6040,5870,6213
1969,   5,6681,6499,6855
1969,   6,6702,6525,6884
1969,   7,6593,6417,6775
1969,   8,6577,6410,6743
1969,   9,6377,6214,6536
1969,  10,6282,6128,6439
1969,  11,6144,5975,6311
1969,  12,6014,5851,6177
1970,   1,5696,5537,5859
1970,   2,5736,5577,5897
1970,   3,5750,5594,5908
1970,   4,5975,5813,6138
1970,   5,6312,6134,6484
1970,   6,6190,6015,6367
1970,   7,6247,6076,6413
1970,   8,6087,5922,6247
1970,   9,6060,5897,6218
1970,  10,5866,5700,6030
1970,  11,6019,5851,6189
1970,  12,6055,5889,6217
1971,   1,6086,5923,6244
1971,   2,5905,5749,6071
1971,   3,6115,5957,6276
1971,   4,6117,5954,6289
1971,   5,6154,5976,6328
1971,   6,6516,6334,6690
1971,   7,6171,6001,6344
1971,   8,6084,5915,6256
1971,   9,6043,5880,6203
1971,  10,6126,5962,6284
1971,  11,5927,5764,6091
1971,  12,6009,5841,6171
1972,   1,6201,6040,6364
1972,   2,5870,5711,6031
1972,   3,6221,6062,6379
1972,   4,6344,6175,6513
1972,   5,6626,6454,6803
1972,   6,6607,6429,6788
1972,   7,6705,6531,6881
1972,   8,6614,6445,6785
1972,   9,6476,6302,6640
1972,  10,6478,6316,6641
1972,  11,6671,6502,6843
1972,  12,6956,6798,7125
1973,   1,6879,6713,7044
1973,   2,6781,6621,6942
1973,   3,7043,6879,7205
1973,   4,7445,7281,7618
1973,   5,7470,7291,7642
1973,   6,7459,7276,7635
1973,   7,7333,7161,7503
1973,   8,7075,6912,7239
1973,   9,6827,6666,6984
1973,  10,6663,6498,6819
1973,  11,6663,6492,6830
1973,  12,6576,6411,6741
1974,   1,6673,6509,6834
1974,   2,6732,6571,6893
1974,   3,7033,6875,7191
1974,   4,7459,7295,7630
1974,   5,7511,7333,7684
1974,   6,7334,7158,7513
1974,   7,7119,6946,7297
1974,   8,6853,6689,7016
1974,   9,6613,6447,6776
1974,  10,6489,6334,6649
1974,  11,6402,6233,6570
1974,  12,6486,6315,6649
1975,   1,6750,6590,6912
1975,   2,6644,6480,6801
1975,   3,6684,6516,6845
1975,   4,7005,6835,7169
1975,   5,6978,6802,7149
1975,   6,7047,6869,7229
1975,   7,6830,6666,6998
1975,   8,6623,6452,6794
1975,   9,6792,6624,6958
1975,  10,6527,6357,6688
1975,  11,6526,6355,6687
1975,  12,6419,6255,6586
1976,   1,6356,6193,6520
1976,   2,6474,6318,6637
1976,   3,7044,6882,7205
1976,   4,7197,7028,7366
1976,   5,7320,7143,7489
1976,   6,7098,6917,7271
1976,   7,7116,6940,7292
1976,   8,6795,6636,6961
1976,   9,6702,6538,6872
1976,  10,6425,6258,6593
1976,  11,6495,6339,6653
1976,  12,6006,5845,6163
1977,   1,5439,5283,5594
1977,   2,5457,5291,5612
1977,   3,5784,5627,5946
1977,   4,6047,5877,6224
1977,   5,6515,6340,6687
1977,   6,6390,6219,6562
1977,   7,6317,6144,6491
1977,   8,6238,6064,6412
1977,   9,6174,6002,6350
1977,  10,6158,5994,6320
1977,  11,6133,5960,6304
1977,  12,6454,6289,6620
1978,   1,6022,5862,6184
1978,   2,5985,5834,6140
1978,   3,6093,5932,6258
1978,   4,6566,6396,6735
1978,   5,6634,6451,6806
1978,   6,6749,6582,6922
1978,   7,6320,6151,6489
1978,   8,6298,6135,6460
1978,   9,6041,5878,6208
1978,  10,5975,5816,6140
1978,  11,5866,5703,6029
1978,  12,6012,5844,6176
1979,   1,5715,5553,5879
1979,   2,5594,5432,5756
1979,   3,5827,5669,5990
1979,   4,6305,6140,6475
1979,   5,6662,6488,6842
1979,   6,6599,6424,6777
1979,   7,6438,6260,6610
1979,   8,6513,6342,6685
1979,   9,6422,6244,6597
1979,  10,6489,6326,6655
1979,  11,6323,6152,6494
1979,  12,6428,6261,6594
1980,   1,6552,6394,6714
1980,   2,6197,6041,6356
1980,   3,6364,6203,6523
1980,   4,6890,6723,7065
1980,   5,6921,6743,7096
1980,   6,6925,6741,7108
1980,   7,6773,6599,6952
1980,   8,6764,6591,6939
1980,   9,6719,6553,6886
1980,  10,6551,6388,6717
1980,  11,6192,6026,6353
1980,  12,6060,5889,6220
1981,   1,5837,5679,5985
1981,   2,5898,5740,6053
1981,   3,6034,5882,6192
1981,   4,6059,5886,6224
1981,   5,6454,6278,6631
1981,   6,6613,6430,6788
1981,   7,6465,6296,6636
1981,   8,6464,6293,6632
1981,   9,6511,6341,6684
1981,  10,6376,6212,6542
1981,  11,6351,6186,6523
1981,  12,6247,6087,6409
1982,   1,6167,6002,6329
1982,   2,5893,5738,6054
1982,   3,6355,6198,6514
1982,   4,6470,6305,6637
1982,   5,6655,6483,6826
1982,   6,6872,6688,7049
1982,   7,6363,6192,6537
1982,   8,6388,6225,6556
1982,   9,6108,5948,6273
1982,  10,5960,5803,6125
1982,  11,6129,5960,6299
1982,  12,6243,6075,6408
1983,   1,6288,6130,6453
1983,   2,6129,5967,6288
1983,   3,6168,6008,6329
1983,   4,6393,6222,6561
1983,   5,6836,6663,7009
1983,   6,6488,6317,6661
1983,   7,6588,6415,6763
1983,   8,6739,6569,6908
1983,   9,6558,6398,6727
1983,  10,6327,6163,6491
1983,  11,6386,6214,6555
1983,  12,6714,6553,6883
1984,   1,5970,5811,6127
1984,   2,6199,6039,6364
1984,   3,6411,6243,6576
1984,   4,6804,6629,6972
1984,   5,6611,6441,6786
1984,   6,6724,6545,6903
1984,   7,6660,6491,6831
1984,   8,6489,6317,6659
1984,   9,6446,6282,6614
1984,  10,6316,6159,6479
1984,  11,6343,6181,6510
1984,  12,6268,6103,6433
1985,   1,6260,6094,6423
1985,   2,5674,5511,5831
1985,   3,6754,6591,6913
1985,   4,7312,7140,7483
1985,   5,7411,7242,7579
1985,   6,7340,7164,7522
1985,   7,7016,6847,7186
1985,   8,6865,6698,7025
1985,   9,6690,6523,6852
1985,  10,6512,6348,6682
1985,  11,6820,6646,6981
1985,  12,7452,7282,7623
1986,   1,6380,6216,6538
1986,   2,6651,6488,6813
1986,   3,7232,7076,7393
1986,   4,7254,7086,7416
1986,   5,7507,7328,7684
1986,   6,7564,7384,7743
1986,   7,7583,7407,7760
1986,   8,7250,7076,7422
1986,   9,7036,6866,7210
1986,  10,7237,7075,7405
1986,  11,7054,6886,7230
1986,  12,7371,7205,7534
1987,   1,7283,7120,7443
1987,   2,6959,6805,7117
1987,   3,6868,6708,7024
1987,   4,7110,6942,7282
1987,   5,7063,6893,7240
1987,   6,6892,6717,7069
1987,   7,6902,6727,7084
1987,   8,6634,6455,6809
1987,   9,6567,6401,6740
1987,  10,6354,6190,6518
1987,  11,6200,6032,6362
1987,  12,6344,6177,6508
