Year,Month,Median,2.5 Percentile,97.5 Percentile
1950,   1,4272,4107,4433
1950,   2,3755,3604,3912
1950,   3,3956,3767,4128
1950,   4,4533,4346,4715
1950,   5,4764,4565,4955
1950,   6,4973,4788,5163
1950,   7,5136,4948,5315
1950,   8,5240,5054,5427
1950,   9,5218,5016,5401
1950,  10,5265,5078,5443
1950,  11,5178,5002,5368
1950,  12,4819,4640,5011
1951,   1,4243,4081,4406
1951,   2,4272,4118,4435
1951,   3,4908,4735,5080
1951,   4,5144,4956,5328
1951,   5,5576,5405,5763
1951,   6,5651,5485,5842
1951,   7,5764,5584,5950
1951,   8,5874,5686,6045
1951,   9,5861,5685,6036
1951,  10,5911,5726,6101
1951,  11,5844,5645,6029
1951,  12,5906,5709,6085
1952,   1,5577,5410,5737
1952,   2,5573,5431,5724
1952,   3,5590,5426,5753
1952,   4,5845,5662,6038
1952,   5,6050,5858,6221
1952,   6,6132,5954,6319
1952,   7,6177,5990,6346
1952,   8,6309,6147,6469
1952,   9,6268,6107,6437
1952,  10,6013,5830,6186
1952,  11,5898,5721,6081
1952,  12,5877,5697,6050
1953,   1,5797,5645,5961
1953,   2,5608,5453,5762
1953,   3,5660,5502,5838
1953,   4,5741,5563,5912
1953,   5,5947,5756,6121
1953,   6,5991,5808,6159
1953,   7,6122,5950,6295
1953,   8,6038,5863,6222
1953,   9,5942,5777,6114
1953,  10,5865,5686,6051
1953,  11,5923,5753,6100
1953,  12,5605,5430,5776
1954,   1,4660,4499,4828
1954,   2,4327,4171,4486
1954,   3,5390,5225,5552
1954,   4,5550,5365,5742
1954,   5,5674,5493,5852
1954,   6,5794,5618,5963
1954,   7,5854,5681,6025
1954,   8,5916,5737,6085
1954,   9,5887,5713,6065
1954,  10,5832,5652,6015
1954,  11,5945,5757,6121
1954,  12,5725,5536,5930
1955,   1,5487,5312,5664
1955,   2,5091,4941,5241
1955,   3,5376,5195,5542
1955,   4,5587,5384,5761
1955,   5,5705,5522,5879
1955,   6,5739,5554,5919
1955,   7,5856,5689,6028
1955,   8,5742,5565,5913
1955,   9,5583,5394,5766
1955,  10,5410,5226,5612
1955,  11,5197,5005,5405
1955,  12,5112,4936,5280
1956,   1,3810,3653,3976
1956,   2,3893,3739,4050
1956,   3,4649,4453,4816
1956,   4,5138,4939,5325
1956,   5,5209,4999,5397
1956,   6,5400,5206,5575
1956,   7,5425,5255,5607
1956,   8,5412,5224,5601
1956,   9,5311,5130,5478
1956,  10,5306,5128,5495
1956,  11,5014,4844,5180
1956,  12,5013,4842,5174
1957,   1,4123,3950,4288
1957,   2,4366,4223,4520
1957,   3,4814,4654,4972
1957,   4,4919,4734,5109
1957,   5,4984,4787,5173
1957,   6,5058,4869,5235
1957,   7,5278,5085,5475
1957,   8,5067,4885,5227
1957,   9,5144,4975,5316
1957,  10,4911,4724,5084
1957,  11,4970,4789,5135
1957,  12,4783,4600,4952
1958,   1,3833,3658,3988
1958,   2,3762,3602,3906
1958,   3,4635,4466,4791
1958,   4,4604,4425,4779
1958,   5,5026,4854,5211
1958,   6,4924,4722,5097
1958,   7,4901,4713,5093
1958,   8,4920,4738,5084
1958,   9,4865,4685,5040
1958,  10,4782,4620,4944
1958,  11,4613,4442,4806
1958,  12,4474,4308,4627
1959,   1,3346,3181,3527
1959,   2,3653,3499,3816
1959,   3,4274,4105,4445
1959,   4,4351,4171,4535
1959,   5,4754,4575,4930
1959,   6,4796,4612,4965
1959,   7,4792,4600,4983
1959,   8,4878,4702,5034
1959,   9,4831,4677,5000
1959,  10,4899,4706,5073
1959,  11,4889,4717,5073
1959,  12,4932,4751,5109
1960,   1,4630,4473,4793
1960,   2,4183,4030,4348
1960,   3,4658,4475,4828
1960,   4,4850,4664,5020
1960,   5,5295,5102,5481
1960,   6,5525,5334,5699
1960,   7,5704,5518,5890
1960,   8,5748,5566,5931
1960,   9,5605,5436,5785
1960,  10,5536,5367,5715
1960,  11,5444,5269,5629
1960,  12,5124,4935,5285
1961,   1,4874,4720,5021
1961,   2,5050,4891,5201
1961,   3,5144,4975,5316
1961,   4,5246,5053,5425
1961,   5,5256,5055,5426
1961,   6,5261,5078,5450
1961,   7,5322,5157,5522
1961,   8,5288,5112,5465
1961,   9,5306,5131,5482
1961,  10,5230,5086,5408
1961,  11,5258,5076,5433
1961,  12,5061,4902,5224
1962,   1,4216,4047,4366
1962,   2,4104,3941,4262
1962,   3,4866,4698,5034
1962,   4,5079,4903,5266
1962,   5,5213,5034,5386
1962,   6,5258,5093,5434
1962,   7,5233,5067,5417
1962,   8,5212,5043,5374
1962,   9,5230,5047,5405
1962,  10,5114,4935,5281
1962,  11,5024,4851,5204
1962,  12,4655,4478,4828
1963,   1,3964,3819,4115
1963,   2,3652,3496,3792
1963,   3,4379,4190,4556
1963,   4,4699,4521,4874
1963,   5,4752,4580,4930
1963,   6,4808,4616,4997
1963,   7,4871,4692,5061
1963,   8,4919,4737,5076
1963,   9,4812,4637,4990
1963,  10,4804,4633,4972
1963,  11,4720,4554,4904
1963,  12,4506,4340,4676
1964,   1,3751,3596,3917
1964,   2,3663,3510,3820
1964,   3,4164,3994,4336
1964,   4,4231,4065,4402
1964,   5,4474,4296,4650
1964,   6,4543,4361,4716
1964,   7,4590,4413,4772
1964,   8,4582,4413,4748
1964,   9,4641,4469,4816
1964,  10,4577,4401,4748
1964,  11,4521,4356,4701
1964,  12,4349,4170,4518
1965,   1,3677,3519,3839
1965,   2,3799,3629,3960
1965,   3,4126,3964,4286
1965,   4,4382,4203,4544
1965,   5,4770,4579,4952
1965,   6,4846,4691,5037
