"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,85.96,74.68,97.3
1950,2,28.39,18.1,38.03
1950,3,47.68,36.41,58.97
1950,4,66.02,53.75,78.59
1950,5,92.49,80.84,103.32
1950,6,99.39,87.31,110.94
1950,7,89.44,77.95,101.33
1950,8,71.65,59.65,83.91
1950,9,60.72,49.11,72.51
1950,10,87.83,75.85,99.46
1950,11,101.67,89.78,113.27
1950,12,47.33,36.07,58.32
1951,1,27.3,18.3,36.86
1951,2,62.72,52.61,73.17
1951,3,74.95,64.06,86.07
1951,4,52.53,40.61,64.76
1951,5,52.45,41.68,63.27
1951,6,100.46,88.3,112.37
1951,7,54.82,43.26,66.03
1951,8,104.82,93.06,117.1
1951,9,129.31,117.27,140.98
1951,10,92.79,81.27,104.55
1951,11,60.19,49.52,71.56
1951,12,48.08,36.93,59.57
1952,1,46.52,36.59,56.83
1952,2,13.22,6.32,21.06
1952,3,38.6,27.46,49.3
1952,4,37,25.83,47.83
1952,5,47.95,37.42,58.46
1952,6,103.15,91.59,114.77
1952,7,137.18,125.36,149.6
1952,8,74.02,62.67,86.3
1952,9,39.08,28.68,51.02
1952,10,33.89,23.18,44.64
1952,11,54.73,44.35,66.02
1952,12,30.84,20.84,41.81
1953,1,51.18,41.07,62.33
1953,2,46.98,36.93,57.13
1953,3,49.94,39.3,60.67
1953,4,49.84,38.38,61.57
1953,5,112.19,100.87,123.84
1953,6,101.63,90.57,112.96
1953,7,87.18,75.4,98.86
1953,8,77.61,66.28,89.43
1953,9,75.59,64.62,87.89
1953,10,38.45,27.77,49.6
1953,11,50.13,39.72,60.9
1953,12,66.17,54.98,77.71
1954,1,61.58,51.31,72.67
1954,2,31.98,22.4,41.77
1954,3,44.2,33.4,55.08
1954,4,81.5,69.76,93.35
1954,5,101.06,89.92,112.32
1954,6,74.48,63.16,86.81
1954,7,37.98,27.07,49.18
1954,8,44.3,33.02,55.96
1954,9,87.51,75.3,99.04
1954,10,74.09,62.48,85.75
1954,11,38.55,28.3,49.44
1954,12,19.23,10.72,29
1955,1,40.12,30.39,50.47
1955,2,43.6,33.76,54.34
1955,3,76.53,65.84,87.25
1955,4,41.76,31.02,53.52
1955,5,69.1,58.17,81.06
1955,6,41.79,30.73,52.89
1955,7,83.14,71.28,95.09
1955,8,82.56,71.01,94.22
1955,9,90.12,78.52,102.27
1955,10,105.69,93.98,117.93
1955,11,95.43,84.31,106.56
1955,12,55.1,43.6,66.73
1956,1,40.4,30.47,51.01
1956,2,15.62,7.52,24.43
1956,3,16.15,8.03,25.55
1956,4,30.74,19.54,41.7
1956,5,89.87,78.74,101.1
1956,6,61.28,49.18,72.22
1956,7,78.92,66.84,90.76
1956,8,65.77,53.99,77.14
1956,9,69.81,57.87,82.52
1956,10,44.58,34.36,55.99
1956,11,63.81,53.01,74.55
1956,12,59.09,48.23,69.89
1957,1,24.25,16,33.74
1957,2,25.54,16.06,35.08
1957,3,34.94,24.54,45.67
1957,4,54.52,43.24,66.33
1957,5,49.57,39.35,60.38
1957,6,87.94,76.53,99.48
1957,7,55.74,44.99,67.35
1957,8,34.22,23.45,45.18
1957,9,100.92,88.82,113.5
1957,10,42.51,31.36,53.83
1957,11,90.41,79.52,101.77
1957,12,34.86,24.54,45.73
1958,1,38.4,28.61,48.28
1958,2,18.2,9.97,27.74
1958,3,12.83,5.84,21.92
1958,4,25.75,14.42,36.66
1958,5,46.38,35.67,57.49
1958,6,83.98,72.53,95.64
1958,7,91.29,80.08,103.97
1958,8,92.51,81,103.84
1958,9,82.68,70.76,95.01
1958,10,59.43,47.5,70.56
1958,11,93.46,82,104.84
1958,12,48.46,38.02,59.14
1959,1,30.43,22.06,40.23
1959,2,18.48,10.26,27.66
1959,3,26.74,17.27,36.99
1959,4,28.52,17.5,39.88
1959,5,115.25,102.77,126.06
1959,6,63.07,51.56,74.72
1959,7,58.36,47.04,70.35
1959,8,144.55,132.12,156.48
1959,9,128.5,116.02,140.78
1959,10,101.19,89.36,113.05
1959,11,49.05,38.13,60.06
1959,12,31.73,21.54,42.6
1960,1,41.62,31.88,51.58
1960,2,17.98,9.52,27.11
1960,3,20.06,11.29,29.7
1960,4,100.58,88.93,112.45
1960,5,90.39,79.08,101.52
1960,6,57.74,46.28,68.78
1960,7,70.31,58.81,81.71
1960,8,61.01,49.32,72.38
1960,9,67.94,56.17,79.94
1960,10,68.66,57.34,80.24
1960,11,83.53,72.69,94.75
1960,12,29.98,19.75,40.39
1961,1,23.92,15.66,33.12
1961,2,34.83,24.61,45.11
1961,3,47.3,37.12,57.57
1961,4,35.39,24.75,46.76
1961,5,68.6,57.09,80.26
1961,6,42.02,30.93,52.68
1961,7,56.97,45.82,67.96
1961,8,34.52,24.19,45.65
1961,9,118.51,106.42,129.89
1961,10,76.41,65.23,88.29
1961,11,54.95,44.54,65.88
1961,12,51.08,40.29,62.24
1962,1,39.95,30.36,49.9
1962,2,46.66,36.36,56.95
1962,3,14.68,7.33,23.88
1962,4,35.19,24.17,47.22
1962,5,93.37,82.68,104.88
1962,6,38.99,27.94,49.96
1962,7,55.42,44.24,66.18
1962,8,88.98,77.02,100.65
1962,9,86.77,74.54,98.47
1962,10,37.61,26.41,48.8
1962,11,27.64,18.23,37.66
1962,12,48.85,37.57,59.44
1963,1,36.08,25.99,45.97
1963,2,22.5,13.41,31.62
1963,3,39.2,29.01,49.8
1963,4,54.46,42.87,65.46
1963,5,58.19,47.34,69.21
1963,6,96.66,84.38,107.9
1963,7,50.59,39.34,61.84
1963,8,64.33,52.81,76.23
1963,9,53.52,41.63,65.5
1963,10,39.15,28.51,50.02
1963,11,60.27,48.89,71.39
1963,12,46.62,35.33,57.03
1964,1,47.09,37.59,57.29
1964,2,26.18,16.94,36.03
1964,3,38.8,28.32,49.4
1964,4,80.08,68.43,92.08
1964,5,110.3,99.69,121.33
1964,6,91.83,80.05,103.33
1964,7,52.91,41.74,65.03
1964,8,104.57,92.55,116.15
1964,9,113.08,101.44,125.26
1964,10,62.25,50.8,73.6
1964,11,63.29,51.49,74.73
1964,12,61.38,50.36,72.81
1965,1,42.83,32.23,53.04
1965,2,54.98,45.28,65.27
1965,3,34.61,24.2,44.96
1965,4,35.99,24.69,47.05
1965,5,103.78,92.82,115.02
1965,6,60.11,48.44,71.43
1965,7,82.81,71.04,94.97
1965,8,80.57,68.83,92.18
1965,9,139.18,127.42,151.16
1965,10,76.14,64.76,87.49
1965,11,109.2,98.15,120.23
1965,12,54.62,43.64,66.14
1966,1,55.1,44.91,65.26
1966,2,26.78,16.96,37.12
1966,3,63.35,52.54,74.87
1966,4,33.83,22.32,45.83
1966,5,46.5,36.11,57.58
1966,6,45.43,33.7,56.45
1966,7,64.05,52.57,75.32
1966,8,104.16,92.12,115.72
1966,9,51.32,39.55,62.77
1966,10,111.07,99.14,122.24
1966,11,67.26,56.54,78.48
1966,12,56.82,44.98,68.63
1967,1,62.56,52.29,73.47
1967,2,36.82,26.7,47.14
1967,3,35.86,25.43,46.47
1967,4,65.97,55.15,78.55
1967,5,33.82,23.75,44.19
1967,6,94.26,82.1,105.37
1967,7,55.03,43.61,66.89
1967,8,78.08,66.54,90.18
1967,9,32.2,22.07,43.2
1967,10,105.87,93.92,116.99
1967,11,52.19,40.99,63.64
1967,12,40.63,30.43,52.05
1968,1,29.73,21.12,39.81
1968,2,29.14,19.27,38.79
1968,3,52.25,42.09,63.06
1968,4,83.3,72.21,95.61
1968,5,71.63,60.61,83.22
1968,6,131.39,119.77,143.24
1968,7,135.75,124.67,148.06
1968,8,85.99,74.17,97.98
1968,9,116.41,103.88,127.86
1968,10,110.94,99.22,122.44
1968,11,33.9,24.02,44.75
1968,12,84.44,72.94,95.84
1969,1,82.89,72.36,94.01
1969,2,17.13,9.06,25.8
1969,3,17.48,8.94,27.92
1969,4,39.88,27.88,50.84
1969,5,61.48,50.56,72.96
1969,6,61.59,50.11,73.62
1969,7,58.57,47.42,70.41
1969,8,64.2,52.27,75.56
