"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,89.35,79.98,98.38
1950,2,58.17,49.24,67.4
1950,3,61.62,52.43,71.12
1950,4,77.43,67.03,87.55
1950,5,40.71,31.67,51.14
1950,6,80.91,70.46,91.19
1950,7,93.18,83.62,102.74
1950,8,71.4,62.38,79.82
1950,9,71.04,61.52,81.78
1950,10,54.71,45.02,65.02
1950,11,76.12,66.18,86.4
1950,12,58.21,48.22,67.88
1951,1,55.1,46.24,64.67
1951,2,54.25,45.2,63.15
1951,3,72.54,62.7,82.08
1951,4,95.75,85.53,105.89
1951,5,51.29,41.4,61.37
1951,6,66.83,56.6,77.51
1951,7,104.59,95.79,113.79
1951,8,89.72,81.36,98.81
1951,9,90.64,80.89,100.85
1951,10,134.23,124.82,144.19
1951,11,78.98,68.69,89.35
1951,12,70.87,61.01,80.82
1952,1,66.17,56.73,75.42
1952,2,28.97,21.15,37.35
1952,3,60.11,50.78,69.66
1952,4,64.21,54.3,73.98
1952,5,76.21,65.99,85.95
1952,6,62.02,51.98,73.38
1952,7,130.91,121.84,140.54
1952,8,88.14,79.24,97.02
1952,9,52.67,42.69,63.12
1952,10,27.69,18.89,37.1
1952,11,82.64,72.6,92.45
1952,12,47.22,37.98,56.81
1953,1,50.76,41.4,59.92
1953,2,60.92,52.66,69.71
1953,3,59.74,50.14,69.15
1953,4,69.3,59.16,79.56
1953,5,78.28,67.55,88.08
1953,6,81.22,71.51,91.95
1953,7,76.52,66.98,85.88
1953,8,67.94,59.3,76.58
1953,9,74.79,64.85,85.2
1953,10,43.65,33.97,53.03
1953,11,37.41,28.23,47.49
1953,12,53.67,43.82,64.22
1954,1,42.22,33.4,50.38
1954,2,55.11,46.37,63.73
1954,3,59.98,50.79,69.18
1954,4,102.59,92.85,112.22
1954,5,61.54,51.75,71.1
1954,6,127.39,118.02,138.43
1954,7,65.54,56.2,74.76
1954,8,65.35,56.86,73.84
1954,9,118.07,107.44,128.41
1954,10,158.33,148.77,168.13
1954,11,47.77,37.6,57.96
1954,12,45.68,35.97,54.52
1955,1,51.82,42.94,60.84
1955,2,39.19,30.88,47.74
1955,3,46.89,38.09,56.6
1955,4,63.76,54.2,73.62
1955,5,65.36,55.65,75.16
1955,6,48.94,38.93,59.1
1955,7,50.63,42.1,59.73
1955,8,67.89,59.33,76.47
1955,9,34.82,25.48,44.75
1955,10,108.94,98.88,119.23
1955,11,70.68,60.72,80.91
1955,12,44.23,35.08,53.52
1956,1,26.49,18.39,35.23
1956,2,41.12,32.91,49.72
1956,3,51.08,42.01,60.48
1956,4,69.05,59.64,78.95
1956,5,95.68,85.73,105.76
1956,6,65.24,55.08,75.65
1956,7,94.52,84.28,103.73
1956,8,103.13,94.07,112.35
1956,9,53.61,43.82,63.76
1956,10,35.43,26.23,45.21
1956,11,63.28,53.48,73.76
1956,12,40.65,31.93,49.72
1957,1,41.57,32.83,50.16
1957,2,29.21,21.54,37.88
1957,3,30.49,21.87,40.12
1957,4,72.25,62.65,81.98
1957,5,91.88,81.87,101.75
1957,6,98.72,89.07,109.14
1957,7,73.39,63.96,83.09
1957,8,55.53,47.3,63.93
1957,9,87.19,77.49,97.59
1957,10,82.24,72.28,92.74
1957,11,88.02,78.3,98.89
1957,12,61.2,51.82,70.96
1958,1,38.56,29.8,47.23
1958,2,26.26,18.21,34.52
1958,3,10.72,4.65,18.53
1958,4,36.42,27.16,45.21
1958,5,31.89,22.86,41.65
1958,6,67.24,57.41,77.44
1958,7,74.69,65.36,84.18
1958,8,74.88,66.17,83.76
1958,9,87.99,78.34,97.96
1958,10,66.12,55.9,75.98
1958,11,67.15,57.65,77.6
1958,12,41.54,32.12,51.32
1959,1,56.21,47.47,65.01
1959,2,55.21,46.41,63.62
1959,3,52.7,43.56,62.14
1959,4,82.83,73.37,93.25
1959,5,81.58,72.11,91.29
1959,6,32.16,22.84,42.07
1959,7,67.13,58.14,76.25
1959,8,120.02,111.09,129.04
1959,9,99.28,89.32,109.45
1959,10,130.56,120.42,140.95
1959,11,84.72,74.83,95.43
1959,12,63.01,53.4,72.54
1960,1,63.57,54.44,72.58
1960,2,53.09,44.41,61.69
1960,3,34.51,25.75,43.58
1960,4,81.85,71.59,91.61
1960,5,130.21,120.37,140.07
1960,6,94.41,84.2,104.8
1960,7,84.61,74.98,93.91
1960,8,75.08,66.36,83.95
1960,9,71.14,61.57,81.44
1960,10,63.42,53.61,73.29
1960,11,67.98,58.12,78.82
1960,12,27.73,19.51,37.13
1961,1,21.84,14.23,30.21
1961,2,31.67,23.59,39.81
1961,3,55.65,46.25,65.15
1961,4,54.53,45.16,63.58
1961,5,40.5,31.16,50.99
1961,6,80.17,70.19,90.4
1961,7,73.87,64.6,83.49
1961,8,70.96,62.33,79.93
1961,9,145.16,135.36,156.13
1961,10,70.18,60.63,80.75
1961,11,57.94,48.42,67.99
1961,12,45.61,36.32,55.34
1962,1,70.74,61.73,79.74
1962,2,55.01,45.96,63.43
1962,3,22.64,13.85,31.26
1962,4,42.22,32.26,51.86
1962,5,64.96,54.83,75.1
1962,6,59.74,49.67,70.16
1962,7,57.29,48.22,66.24
1962,8,69.69,60.65,78.13
1962,9,77.28,67.39,88.13
1962,10,73.59,63.98,83.43
1962,11,23.66,14.75,32.8
1962,12,50.47,41.05,60.32
1963,1,36.64,28.18,46.2
1963,2,24.35,16.82,32.79
1963,3,58.33,49.24,68.07
1963,4,45.28,36.16,54.88
1963,5,76.99,66.84,87.11
1963,6,44.82,35.05,55.32
1963,7,70.46,61.32,79.55
1963,8,78.58,69.68,87.03
1963,9,66.53,56.94,77.14
1963,10,36.71,27.56,46.21
1963,11,58.86,49.35,68.46
1963,12,44.49,35.21,54.19
1964,1,40.61,32.18,48.9
1964,2,18.36,11.4,26.16
1964,3,43.71,34.95,52.77
1964,4,71.45,62.08,81.24
1964,5,72.55,62.92,82.47
1964,6,39.96,30.28,50.55
1964,7,82.53,72.73,92.08
1964,8,95.91,87.63,104.3
1964,9,93.69,83.57,103.57
1964,10,40.83,31.64,49.89
1964,11,64.32,54.85,74.83
1964,12,52.18,43.23,61.84
1965,1,71.71,62.39,80.66
1965,2,57.9,49.14,66.02
1965,3,44.23,35.06,53.08
1965,4,71.94,62.38,81.68
1965,5,69.58,59.32,79.23
1965,6,47.12,37.36,58.22
1965,7,50.44,41.47,59.32
1965,8,106.2,97.72,115.09
1965,9,161.54,151.03,171.71
1965,10,73.52,63.14,83.68
1965,11,77.58,67.44,88.17
1965,12,65.88,56.81,75.44
1966,1,42.11,33.24,51.21
1966,2,36.72,28.4,45.11
1966,3,66.77,57.69,76.05
1966,4,47.83,39.03,57.48
1966,5,42.26,32.96,52.18
1966,6,43.11,33.33,53.95
1966,7,41.48,32.72,50.2
1966,8,78.59,69.77,87.1
1966,9,47.99,38.31,58.38
1966,10,65.62,55.8,75.89
1966,11,117.7,107.84,128.48
1966,12,71.28,62.3,80.86
1967,1,72.92,64.34,82.34
1967,2,47.98,39.6,56.58
1967,3,28.72,19.69,37.35
1967,4,97.36,87.96,107.56
1967,5,47.12,37.44,57.08
1967,6,130.99,120.77,141.22
1967,7,42.59,33.65,51.4
1967,8,77.16,68.61,86.06
1967,9,60.11,50.83,70.39
1967,10,110.55,101.2,120.66
1967,11,71.02,61.98,81.15
1967,12,66.13,56.31,76.13
1968,1,42.37,33.8,51.76
1968,2,46.44,37.55,55.28
1968,3,23.04,15.01,31.86
1968,4,61.68,52.36,72.17
1968,5,74.95,64.9,84.74
1968,6,110.5,100.25,121.53
1968,7,61.68,52.25,70.98
1968,8,91.86,83.37,100.63
1968,9,103.56,93.37,114.1
1968,10,68.75,58.67,78.32
1968,11,67.94,58.34,78.24
1968,12,83.17,73.54,92.64
1969,1,69.85,60.71,78.83
1969,2,16.79,9.87,24.32
1969,3,29.19,20.29,38.42
1969,4,70.79,61.17,80.81
1969,5,80.92,71.41,91.01
1969,6,140.59,130.5,151.25
1969,7,79.6,70.55,88.93
1969,8,33.5,25.96,41.29
1969,9,56.04,46.5,66.14
1969,10,131.47,121.23,141.56
1969,11,62.38,53.04,73.08
1969,12,33.23,24.07,42.53
1970,1,51.44,43.16,60.82
1970,2,22.53,14.67,31.05
1970,3,44.41,35.34,52.88
1970,4,60.01,50.66,69.67
1970,5,93.98,84.15,104.14
1970,6,60.28,50.44,70.86
1970,7,109.28,99.4,118.37
1970,8,40.79,32.67,49.24
1970,9,153.88,144.21,164.3
1970,10,87.77,77.63,97.39
1970,11,66.04,56.14,76.43
1970,12,63.09,53.81,72.48
1971,1,67.97,58.65,76.64
1971,2,71.25,62.2,79.92
1971,3,52.36,43.1,61.49
1971,4,32.11,22.83,41.32
1971,5,58.51,48.2,67.96
1971,6,59.77,50.59,70.5
1971,7,78.92,69.57,88.17
1971,8,72.86,63.76,81.55
1971,9,67.7,57.21,78.02
1971,10,60.36,50.91,70.08
1971,11,63.47,53.55,73.57
1971,12,102.56,93.19,112.36
1972,1,44.88,36.23,53.87
1972,2,44.17,35.75,52.55
1972,3,62.16,53.07,71.61
1972,4,56.66,47.71,66.57
1972,5,55.69,46.25,65.89
1972,6,70.1,59.74,80.55
1972,7,94.95,85.54,105.16
1972,8,137.84,128.69,147.21
1972,9,105.68,95.67,116.75
1972,10,83.29,73.59,93.37
1972,11,51.49,41.6,61.76
1972,12,93.2,83.18,102.83
1973,1,43.35,34.26,52.54
1973,2,32.69,24.81,41.13
1973,3,68.76,59.67,78.53
1973,4,65.23,55.98,74.94
1973,5,125.43,115.57,135.21
1973,6,84.14,73.87,95.25
1973,7,65.31,56.14,74.58
1973,8,74.06,65.5,83.07
1973,9,60.39,51,70.29
1973,10,86.68,76.89,96.93
1973,11,60.64,51.26,71.29
1973,12,64.18,54.87,73.73
1974,1,78.36,69.64,87.4
1974,2,44.24,35.54,52.5
1974,3,46.7,37.36,56.33
1974,4,77.34,67.15,87.16
1974,5,86.69,76.74,97.02
1974,6,93.03,82.85,103.38
1974,7,65.41,56.19,74.99
1974,8,74.18,65.1,82.57
1974,9,76.56,66.41,86.89
1974,10,67.1,57.53,76.95
1974,11,56.42,46.43,66.77
1974,12,36.4,27.38,45.11
1975,1,71.3,62.3,80.4
1975,2,54.79,46.54,63.08
1975,3,53,44.14,62.45
1975,4,61.14,51.66,70.9
1975,5,68.2,58.8,78.11
1975,6,87.35,77.05,98.15
1975,7,63.45,53.85,72.68
1975,8,126.48,118.18,135.27
1975,9,70.9,60.64,80.76
1975,10,36.53,27.08,46.19
1975,11,81.5,71.59,91.29
1975,12,55.2,46.32,64.8
1976,1,68.41,58.98,77.45
1976,2,55.33,46.45,63.85
1976,3,112.62,103.37,121.8
1976,4,49.03,39.44,58.66
1976,5,83.74,74.12,93.73
1976,6,60.9,51.04,71.68
1976,7,59.91,51.38,69.04
1976,8,41.76,34.18,49.96
1976,9,52.68,42.99,62.89
1976,10,61.34,51.72,70.9
1976,11,40.46,30.43,50.34
1976,12,28.8,19.95,37.55
1977,1,37.02,28.24,46.02
1977,2,63.65,54.96,72.66
1977,3,80.64,70.96,90.11
1977,4,50.01,40.45,60.01
1977,5,28.05,19.15,37.53
1977,6,57.04,46.65,67.68
1977,7,77.33,68.32,86.53
1977,8,122.53,113.92,131.2
1977,9,119.03,109.48,129.15
1977,10,67.54,57.67,78
1977,11,86.19,76.16,96.28
1977,12,75.51,66.3,85.89
1978,1,66.64,57.92,75.47
1978,2,16.45,9.33,23.9
1978,3,18.13,10.3,27.26
1978,4,50.58,40.64,60.69
1978,5,78.72,68.94,89.33
1978,6,64.82,54.46,75.15
1978,7,71.1,61.54,80.14
1978,8,86.24,77.26,94.79
1978,9,144.05,133.64,154.62
1978,10,68.46,58.47,78.18
1978,11,52.69,42.65,63.45
1978,12,59.59,50.14,68.84
1979,1,73.82,65.09,82.77
1979,2,34.65,26.39,43.32
1979,3,83.42,73.93,93.17
1979,4,76.61,67.13,86.29
1979,5,60.82,50.91,71.12
1979,6,80.87,70.45,91.12
1979,7,47.8,39.01,57.09
1979,8,98.85,90.36,108.26
1979,9,27.55,19.14,37.19
1979,10,97.35,87.32,107.8
1979,11,73.18,64.07,83
1979,12,42.45,33.29,52.33
1980,1,50.25,40.94,59.04
1980,2,23.11,15.6,31.28
1980,3,27.06,18.25,35.9
1980,4,75.1,65.17,85.58
1980,5,49.4,40.1,58.72
1980,6,89.45,79.54,99.99
1980,7,74.47,65.53,83.58
1980,8,88.65,79.75,97.59
1980,9,97.15,86.78,107.11
1980,10,69.57,60.33,80.01
1980,11,30.45,20.54,40.7
1980,12,53.64,44.17,62.98
1981,1,21.46,14.26,29.74
1981,2,58,49.62,66.39
1981,3,16.03,8.75,24.69
1981,4,84.87,74.84,95.01
1981,5,53.08,43.57,62.8
1981,6,83.66,73.77,93.81
1981,7,43.51,35.23,52.35
1981,8,91.01,82.59,99.77
1981,9,98.13,87.59,108.29
1981,10,95.79,85.98,106.2
1981,11,40.21,30.55,51.08
1981,12,33.26,24.41,42.42
1982,1,72.99,64.21,81.8
1982,2,16.83,9.84,24.58
1982,3,56.96,47.35,66.18
1982,4,48.58,38.99,58.71
1982,5,57.92,48.25,67.7
1982,6,65.74,55.8,76.49
