"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,199.31,183.92,213.68
1950,2,206.96,192.33,221.29
1950,3,196.16,180.46,212.18
1950,4,164.47,146.39,181.72
1950,5,162.69,144.97,179.56
1950,6,163.94,146.97,181.84
1950,7,162.26,144.6,179.46
1950,8,164.64,148.23,181.08
1950,9,164.35,147.39,181.68
1950,10,205.23,188.72,222.43
1950,11,226.15,209.84,241.98
1950,12,212.45,196.1,227.54
1951,1,193.45,177.95,209.16
1951,2,171.7,157.16,186.59
1951,3,178.59,163.19,194.47
1951,4,227.8,209.23,244.09
1951,5,229.05,211.62,246.73
1951,6,229.46,211.91,246.61
1951,7,228.12,210.05,245.88
1951,8,231.6,214.92,248.06
1951,9,235.6,217.93,252.9
1951,10,237.86,220.68,254.35
1951,11,233.78,217.25,249.95
1951,12,213.02,196.75,228.92
1952,1,194.98,180.26,210.43
1952,2,198.09,183.48,212.49
1952,3,208.03,192.13,223.33
1952,4,232.64,214.99,250.23
1952,5,235.6,218.43,253.01
1952,6,234.75,217.58,251.22
1952,7,216.8,198.45,235.06
1952,8,229.06,212.02,246.34
1952,9,243.79,227.18,262.05
1952,10,240.26,222.93,256.84
1952,11,242.02,226.35,258.81
1952,12,223.3,208.05,239.51
1953,1,216.97,201.58,232.12
1953,2,213.44,198.41,228.26
1953,3,210.8,193.94,226.91
1953,4,248.41,231.33,266.7
1953,5,243.98,226.05,261.02
1953,6,239.81,222.66,257.33
1953,7,244.21,225.67,261.38
1953,8,237.11,220.99,253.47
1953,9,238.14,220.1,254.95
1953,10,234.72,217.44,251.39
1953,11,228.01,211.59,243.96
1953,12,218.5,203.03,235.2
1954,1,210.02,195.32,225.38
1954,2,203.71,188.63,218.01
1954,3,212.77,196.7,228.57
1954,4,168.1,151,185.34
1954,5,180.43,162.72,197.58
1954,6,180.15,163.18,198.18
1954,7,187.95,169.07,205.82
1954,8,230.79,214.66,247.09
1954,9,234.67,217.23,251.43
1954,10,229.61,211.74,246.85
1954,11,223.44,207.88,239.2
1954,12,217.43,200.91,233.81
1955,1,211.19,196.22,226.17
1955,2,213.62,199.03,228.88
1955,3,211.73,195.72,227.36
1955,4,227.44,209.85,244.5
1955,5,224.62,207.17,241.96
1955,6,193.07,175.54,209.93
1955,7,185.14,166.87,203.75
1955,8,197.56,181.04,213.79
1955,9,221.43,203.98,238.51
1955,10,240.58,224.09,257.11
1955,11,233.66,217.06,250.8
1955,12,220.34,204.23,236.7
1956,1,210.68,195.58,225.46
1956,2,206.26,191.29,221.12
1956,3,198.35,181.54,214.74
1956,4,223.88,207.42,241.34
1956,5,223.56,205.57,240.53
1956,6,239.91,222.08,256.19
1956,7,222.12,203.8,239.67
1956,8,231.31,214.24,247.77
1956,9,237.1,219.86,255
1956,10,236.83,220,254.06
1956,11,239.44,223.36,254.79
1956,12,220.78,204.67,236.45
1957,1,203.35,188.16,217.9
1957,2,210.82,195.3,225.87
1957,3,214.96,198.59,231.73
